customer_id,signup_date,age,income,balance,tenure_months,transactions_30d,avg_order_value,days_since_last_login,credit_score,city,region,channel,device,device_model,plan_type,merchant_category,signup_source,postal_code,merchant_id,product_sku,notes,fraud_flag,risk_review_score,account_frozen,income_usd,monthly_spend,credit_score_bucket_num,branch_code,error_code,noise_0,noise_1,noise_2,noise_3,noise_4,row_hash
CUST-001781,2025-01-12,47.0,29034.518330032162,26115.06620635177,23.0,17.0,83.6876799645145,5.9668703802748535,707.5836115005911,Isfahan,central,call_center,None,M605-B89,silver,grocery,organic,98515,MCH-965249,SKU-463248,verified,0,0.09594092419531682,0,-0.39231622888029116,1324.996428638104,700.0,295,205,-1.0383713924828484,0.5312017478724909,-1.3058572716854238,0.6826082576928462,-0.5361655013559657,8232061843
CUST-002616,2023-08-08,33.0,34944.66060220539,10762.156848064918,26.0,17.0,125.87779396248419,6.4082001695432425,613.0891679189451,Tabriz,east,mobile,macos,M940-Z35,silver,education,affiliate,46256,MCH-233469,SKU-706275,manual review,0,0.1355215087430789,0,1.5905878198339662,2008.707286283173,600.0,146,0,0.3601845618247742,0.744437234115239,-0.18919642373323908,1.3166745420445507,0.7841175212445525,2030752721
CUST-006042,2025-04-15,34.0,31455.316082573045,17968.199418432454,26.0,,151.02907043517837,0.24192298134989992,581.8069723352016,Kerman,south,call_center,android,M910-A34,basic,luxury,None,92077,MCH-366888,SKU-672469,vip,0,0.13875705391983004,0,0.31053461414786565,,550.0,206,0,0.20736824039677682,-1.7016064194582514,2.113295890373553,-0.8457249901586547,1.609164928221824,2656205596
CUST-004801,2021-03-10,49.0,24650.97114360633,6885.202187460164,26.0,,,2.35168003007049,801.5413588129926,Mashhad,east,web,windows,M977-C98,platinum,gaming,event,28540,MCH-405987,SKU-102864,manual review,0,0.3414116629826802,0,0.3320107569889221,,800.0,118,404,0.6251362504964173,0.8825163973337812,-0.3201382122345106,1.2394984148812889,-0.3147666081016859,4558163159
CUST-004623,2022-04-13,31.0,33461.9294358471,16938.12488857645,31.0,,83.13834738142938,6.631955271510844,584.214565652716,Arak,east,mobile,ios,M623-Z42,basic,health,ad,39375,MCH-491529,SKU-821145,coupon applied,0,0.003094841119368419,0,0.7439323172301535,,550.0,162,0,-0.3747147614092462,1.8421041397327087,-0.3009397303598325,-0.10227856381847637,-0.7968531538674762,7572700808
CUST-003380,2021-06-27,31.0,26589.96913011665,-1470.970096584775,30.0,24.395635916071285,1424.3553300363199,16.446921709677284,739.3590040268881,Isfahan,south,mobile,android,M584-X30,None,None,organic,37861,MCH-546975,SKU-881935,manual review,1,0.9211102625552157,1,0.3072275334703194,32969.93444334344,700.0,258,101,-1.7210223238063165,-1.6254636456971654,-0.8191715112548771,0.11035317071792838,1.5256600325576095,2006160519
CUST-005297,2022-02-15,52.0,26281.561958361963,-1569.494694799234,30.0,13.664592061027326,25.30976919957717,58.6118459901534,674.5714962061404,Yazd,central,None,macos,M804-X89,basic,home,organic,76832,MCH-646243,SKU-984338,manual review,1,0.781499107627811,1,1.9008706492083172,339.29029220504987,650.0,244,500,2.214208697302542,2.4881982791626296,-1.5322332545820658,0.7081609514200737,-0.5966169887268469,2068808952
CUST-004163,2024-08-16,47.0,15000.0,10733.120331676464,41.0,26.0,93.20536850253706,2.2990622113149874,580.1150619259395,Ahvaz,south,web,ios,M777-Z12,basic,grocery,referral,50154,MCH-912623,SKU-408999,,1,0.34121188157106574,0,1.2453451182481827,2184.1442707257534,550.0,182,205,0.14494194802897317,-1.1219959371519164,0.22474124892280048,-0.7038304228586747,-0.20853274171894476,6037787775
CUST-006026,2024-11-08,41.0,15901.289411347596,6726.822192636374,31.0,16.0,32.12299131954458,4.566460166876333,725.9219387349369,Shiraz,central,partner,android,,basic,home,organic,82544,MCH-673435,SKU-747383,verified,0,0.2536341552643832,0,-0.32349923701086253,546.626750294248,700.0,232,0,2.3702276130522195,0.10781014263012806,-0.0018778431675971318,-0.6365659476228921,-0.1702251729969804,8899369249
CUST-004709,2022-07-29,34.0,48508.453134821,19014.74348105584,23.0,22.0,82.8554931569654,9.626959235955457,683.3802487558105,Ahvaz,central,web,ios,,gold,fashion,organic,52611,MCH-935413,SKU-270515,new device,0,0.04989628433856161,0,1.6824756581439395,1724.1550116608362,650.0,257,0,0.225377639208399,-0.566692306084284,0.9281675372264552,1.3054661129494425,1.2425787878580354,5792284921
CUST-002955,2023-03-18,46.0,51055.69049008662,,26.0,19.0,7.5174031337192355,1.6359874620838915,607.5586037190878,Tabriz,north,mobile,windows,M925-A85,basic,education,event,18244,MCH-785643,SKU-979921,verified,0,0.1344694222945732,0,1.402261015034734,149.92566974147215,600.0,132,0,0.06677873858054215,-0.01083300567518317,0.1985830196777698,0.1533499119697721,-0.3057033330678637,6024913070
CUST-007021,2024-05-18,,29874.873295023655,20495.821170084197,,17.423102552968324,22.443841396194227,7.671437432074324,641.5537950246871,Kerman,north,mobile,ios,M309-X22,gold,education,affiliate,10374,MCH-317214,SKU-824783,suspicious pattern,1,0.8032350394799974,1,0.969751722192161,388.1956791139606,600.0,205,0,0.525183907275581,-0.23642152842681882,-0.5284599933509359,0.016684495766176012,0.07123776244191717,5844258252
CUST-009321,2022-04-16,36.0,60636.6056599519,691.9740445709303,27.0,14.0,10.440989399673045,16.47113532094687,634.2616508695569,Karaj,east,web,android,M938-X81,basic,health,referral,86787,MCH-114828,SKU-371083,vip,1,0.02556414056457837,0,1.6137131289540987,140.20321904577256,600.0,198,0,0.20139566351077848,1.411248806744738,-1.418294672553802,-1.7006056591979872,0.6892351383016218,4080988299
CUST-005951,2023-07-03,49.0,22448.118137936588,4986.243463758988,25.0,19.0,39.321989769301396,28.719086738240772,529.2706388435724,Karaj,north,partner,linux,M394-B22,gold,health,organic,35292,MCH-562233,SKU-876421,verified,0,0.1600923710141303,0,-0.2715773812329557,681.5797188570767,500.0,180,404,-0.6464094323311713,0.30981544421811164,-0.6324583806377551,0.7450189876484022,0.14539792043853253,3894044096
CUST-007426,2021-02-16,44.0,,-5000.0,26.0,15.0,13.950001021503692,24.773692062438656,501.8962025057125,Qom,south,web,android,M764-Z82,silver,food,ad,35449,MCH-746690,SKU-431291,ok,0,0.30784365088204685,0,,228.08977898749706,500.0,235,404,0.07859957487602823,-0.621814860831319,0.11661820906590407,1.2123160207866166,-1.1549090381954878,8429165174
CUST-000591,2023-02-05,57.0,17093.749578290888,25665.144385435768,37.0,19.0,64.78149277438042,14.7281426477618,639.7066650206202,Tabriz,east,web,android,M551-X16,gold,fashion,organic,29750,MCH-313316,SKU-198996,verified,0,0.0,0,-0.34999125292126354,1136.5328677206462,600.0,244,101,0.08183192808059384,0.7969474348510069,-2.0416489050918534,0.23916568783356232,1.028599987734264,2312327186
CUST-009993,2022-02-22,54.0,29967.539334152585,23893.602759211135,26.0,16.0,95.18201779240673,10.01233809430156,623.535892159952,Isfahan,None,web,None,M594-B23,basic,health,affiliate,23287,MCH-863946,SKU-865637,verified,0,0.17269718277898832,0,1.461378554979457,1568.4202944115043,600.0,295,101,-1.3268197647593403,-0.05711013448361384,1.8107328535326639,0.8742956690212642,-0.6003292479354045,3932214992
CUST-006774,2022-06-05,34.0,78791.47506585912,31312.10285684873,28.0,23.404477806820463,,35.59120882427183,643.8487535752793,,east,web,android,M286-A72,basic,utilities,referral,91789,MCH-315715,SKU-780714,verified,1,0.7607551503628184,1,1.835918233211204,,600.0,267,0,1.5451179294928077,-1.2371073164058282,-0.037674264270792915,0.34611826517420136,0.40865552939510535,8032372125
CUST-007441,2024-10-05,42.0,,37038.32105312962,33.0,,89.36307525167953,29.290361141186377,569.6504470054705,Tehran,west,mobile,ios,M576-Z71,None,electronics,event,86391,MCH-310596,SKU-633608,verified,1,0.04164220496617513,0,,,550.0,220,101,-0.8702724394731457,-1.7957516622946492,0.7033009804463644,-1.0846432913240753,2.523538008378077,5751953944
CUST-001607,2023-06-03,18.0,26296.510726686738,10125.308917385864,26.0,35.80988312575936,144.92455999397515,6.295397075257662,528.9930982730424,Yazd,west,mobile,ios,M133-C60,basic,automotive,None,66265,MCH-699738,SKU-363911,ok,1,0.8538507017408978,1,0.7524699432097668,5111.296764108649,500.0,195,0,-0.7911795389049545,0.779444309034519,-1.831932778902598,1.8756651943058003,1.0082774523627178,8824559208
CUST-004839,2024-06-04,50.0,45829.95742982653,9084.718853294878,19.0,22.0,77.06491206526077,49.02442577177841,599.4522566481999,,west,web,ios,M811-A92,basic,luxury,organic,41773,MCH-140857,SKU-998983,high value,0,0.2935232589263319,0,1.5808229039626283,1736.083619711993,550.0,133,0,-0.8234117638674604,-0.547262602684225,-1.6235221564655877,0.8491598933869294,0.6892430097510958,3365775718
CUST-003887,2022-02-12,,21184.416421432194,56369.06956783784,31.0,38.1670860519398,52.196649786940874,24.480415567367476,566.8471854744471,Qazvin,central,branch,ios,M299-B71,basic,grocery,referral,88400,MCH-197197,SKU-184852,verified,1,0.7313064002281322,1,0.38483338254238075,1920.195125374769,550.0,189,0,-1.0947431943499597,-0.5060234116462625,-0.14448779915319634,0.45461817188800363,0.02475544137568676,6034062602
CUST-005437,2022-02-27,31.0,30073.931336355185,-1001.8451537134406,31.0,18.0,77.68907215825466,1.032938495380364,635.2802085839336,Kermanshah,west,mobile,android,M238-C63,basic,education,organic,33373,MCH-138972,SKU-120066,,0,0.15577326606611758,0,1.5440481724059576,1433.4655768457442,600.0,249,0,-0.6526605679065376,0.46612332342275814,1.2967905647212874,0.32791076548917253,0.5026253705756364,6416570809
CUST-003523,2023-12-16,,40345.119930893685,6639.384347289698,33.0,13.0,20.326498193339994,2.1563144489374175,614.2549716512268,Qazvin,east,web,android,M842-B20,silver,education,referral,66354,MCH-898917,SKU-947208,vip,0,0.22053526831086936,0,1.2014084891832622,267.00523519823037,600.0,196,0,0.6317852469222002,-0.37451899217964124,-0.7496526138601924,-0.5926433971794595,2.2765430541938327,5227479097
CUST-000294,2023-10-21,18.0,33591.40084981229,27435.414476729078,25.0,16.0,5.385738061403031,2.93176618140902,675.0441919989942,,central,web,ios,M323-Z45,basic,education,referral,62671,MCH-552901,SKU-443431,vip,0,0.1680205475379906,0,1.1938367190998833,90.06522045677042,650.0,121,0,-1.40401140062286,1.960565556280995,0.08118459466315207,1.3827516988838695,-1.1257431933159598,6733278733
CUST-003782,2023-11-23,32.0,25689.509988035577,14216.864857482711,36.0,29.0,6.7942728236102505,5.275353103165346,721.14412183553,Tabriz,None,web,linux,M355-Z46,basic,,event,17784,MCH-230577,SKU-513235,ok,1,0.32978969777752554,0,0.7898190727479429,179.40895762695513,700.0,150,205,-0.4117514831838244,0.051796982118907424,1.1268232041164894,0.1993238656207051,0.8972226930653696,6706566372
CUST-004935,2022-05-31,38.0,,33525.86659714166,28.0,24.0,241.5245412477738,24.491908633445302,659.1056401439466,Rasht,central,web,android,M488-B83,basic,education,event,86468,MCH-238084,SKU-981059,verified,0,0.22763910327304848,0,,5696.416386777073,650.0,284,0,-0.8075025582298965,-0.8851402835412829,0.1545426564801336,-0.34614742886161465,1.655478616635689,7778281595
CUST-006830,2023-07-26,36.0,15000.0,9007.506566286396,,16.0,56.7887776908362,3.195642652051533,579.8944678047377,Yazd,central,branch,android,M970-B38,platinum,education,organic,75014,MCH-354834,SKU-246694,suspicious pattern,0,0.12776244276583948,0,-0.14231028283118974,979.6787438706999,550.0,213,0,-0.5110232929305306,-0.7671855780791212,-0.1950951459923937,0.08415839550786777,-1.5465225061347156,3583432891
CUST-009765,2024-11-01,19.0,,26691.28098156053,31.0,15.0,,45.49023329883721,648.4796689156695,Kerman,west,web,None,M931-A49,gold,grocery,unknown,20516,MCH-130195,SKU-585366,ok,0,0.16212764935996402,0,,,600.0,140,205,0.3704508893293742,2.1108276753815334,1.0388806782776727,1.4105533588810877,-0.21991320174288057,6618293388
CUST-003444,2024-08-01,48.0,36308.757246702226,14407.968863143491,29.0,18.0,88.19547286863256,47.181435528162154,615.739959512315,Qazvin,central,web,android,M490-A46,silver,home,organic,72987,MCH-871477,SKU-828065,manual review,0,0.1906625865404987,0,1.478661949835467,1612.0916051771353,600.0,117,205,-0.47888202914022626,0.202437768176412,-0.5288789891265832,1.0029889030095223,-2.248427656829052,2942942196
CUST-005614,2021-08-07,42.0,15000.0,1941.6415920235686,,20.0,126.9269672836591,6.440138040618965,697.1958970754184,Sari,south,web,linux,M980-C37,silver,travel,ad,35939,MCH-253157,SKU-278706,verified,0,0.16045494810479113,0,0.2180930672911492,2545.3658302184535,650.0,121,500,-0.5398845110730879,-0.3011950251956452,0.11798560600720796,-0.35595927761499446,-0.9063058257924846,7854148936
CUST-009290,2021-02-03,33.0,40888.17359437925,8190.28523685724,33.0,22.0,38.07444636422948,28.294717168572344,611.7055509727828,Karaj,central,mobile,android,,basic,health,ad,64874,MCH-889439,SKU-597109,chargeback,0,0.31155490959193133,0,1.2487722911879884,869.2057931055855,600.0,244,0,0.7537485652257073,-0.20529265631056093,0.7406745635402419,1.8319416733324516,-1.8332018249701345,2726182065
CUST-007400,2024-01-20,45.0,15000.0,14732.749943723644,28.0,,111.78424495664295,15.663007487126565,693.9782265971014,Kerman,west,mobile,android,M808-X47,basic,electronics,organic,55966,MCH-848554,SKU-660636,new device,0,0.1933840178532091,0,0.04965283525560671,,650.0,190,0,0.7651340181232686,-0.5556550274236477,0.27240003202669694,-0.47473047332206086,0.20658264239000215,1056508278
CUST-004699,2021-08-31,59.0,87806.27968314114,8254.12037087287,32.0,22.0,182.68485351344324,4.388988987127811,,Tabriz,None,mobile,windows,M386-X87,silver,fashion,organic,,MCH-671257,SKU-123232,late payment,0,0.20646933701470835,0,1.43772534795677,3629.2227260439918,,199,0,0.7546311372882106,-0.8406406296614631,1.7716227524071062,-1.6394009573636346,0.5214183794730152,1066381379
CUST-008184,2025-02-17,62.0,15000.0,-5000.0,,20.0,121.83234928818834,,701.9433238568216,Rasht,north,web,android,M176-B33,basic,None,referral,93241,MCH-557834,SKU-187369,high value,0,0.272051309035562,0,0.22311168630768716,2491.0921093147012,700.0,285,0,0.7106318999445921,-0.21700995231273182,2.3084209695554962,0.6526231960073187,-0.08071226146752476,1122891339
CUST-007801,2023-08-20,31.0,15000.0,,37.0,,51.883586921952556,25.5290082680226,712.483275822905,Qom,east,branch,android,M908-B45,silver,utilities,organic,83340,MCH-380680,SKU-840783,ok,0,0.23963416379736108,0,0.1898195322118471,,700.0,203,0,-1.8585388692932714,0.5922582415834017,-0.007719236397423665,-0.696413842056056,-1.394739332062163,2818408058
CUST-009156,2023-07-03,44.0,16112.080505213087,38743.93133735653,17.0,13.0,104.86834236179917,15.308966020338891,698.57509869223,,north,web,macos,,gold,food,ad,10513,MCH-779984,SKU-298255,verified,0,0.11214132553859253,0,-0.1278511002770909,1316.347689730553,650.0,106,0,-2.8907551990681855,-1.50304137982061,1.0841808313896812,-1.6041208509082818,0.42203031442322997,7631429287
CUST-000015,2025-08-22,,37770.398194675996,12311.872968877777,31.0,20.0,249.49299395086172,0.4090315493507852,686.2447023789996,Isfahan,central,web,android,M425-A65,None,fashion,ad,12208,MCH-491823,SKU-179046,verified,0,0.38318373778777076,0,0.7459127028339108,4615.0963217323915,650.0,255,0,-0.39187768337876216,0.5240902631412729,-0.18279798151928955,-0.8557361970714589,0.8683386357130326,6549112772
CUST-003466,2024-08-01,45.0,,,,,137.91109180134552,45.15323407294732,552.4753318438525,Qom,None,mobile,windows,M998-B48,silver,grocery,None,78907,MCH-798360,SKU-796127,new device,0,0.35229120196450137,0,,,550.0,228,0,1.198489585939359,1.8647938797196213,0.5073087874353607,-1.4830391432963854,-1.9472223653205727,8641773100
CUST-005425,2024-06-23,,85786.97375577078,28583.286832752863,32.0,,62.81803838352895,3.1393652600296513,676.7941529146268,Arak,None,web,None,M589-C20,platinum,fashion,event,37882,MCH-268781,SKU-157545,verified,0,0.19913057892017882,0,2.135949706603801,,650.0,200,0,-1.1238020173774859,-1.5775834724072877,-0.7831621857343536,0.6069320352978158,0.2969445373686317,2709189312
CUST-004192,2025-04-20,48.0,95715.66180687056,19376.703776347877,28.0,,57.814951574457886,0.11182354299468958,667.766612274104,Kerman,central,web,android,,silver,electronics,organic,32883,MCH-913049,SKU-529551,chargeback,0,0.21226975081410634,0,3.102130578779711,,650.0,296,0,0.3746531305586568,-1.2652129185920689,-0.8204499618006238,0.8513713791156308,0.42599566775235953,3942049124
CUST-002037,2025-03-07,38.0,17791.407269294465,27382.924128028215,31.0,23.0,108.4353247321523,4.348769017348334,728.2967290686709,Shiraz,west,mobile,android,M780-A44,basic,home,referral,54001,MCH-447322,SKU-545428,new device,1,0.3801694159153379,0,-0.3259296896454789,2374.4039513000894,700.0,239,0,0.14129509281382646,-0.49758211939801356,0.026490973716891592,0.6847753368554351,-0.7127128928181851,7145387148
CUST-003536,2025-12-04,26.0,15351.496914824258,31096.321668414716,22.0,12.0,96.96766089555523,0.2740818711929025,520.2187950701517,Sari,south,web,macos,M749-A84,basic,electronics,affiliate,58924,MCH-761635,SKU-913453,ok,0,0.12985826637162382,0,0.42075159580515836,1193.2361587633363,500.0,245,0,1.0070763976630284,0.4540702466744007,-0.6049355853715912,-0.47895132175244715,-1.265929417745272,3225499342
CUST-007848,2023-01-17,34.0,44041.36835459257,5066.359393723892,26.0,17.0,,2.4077927160070858,624.4574354022535,Mashhad,south,mobile,windows,M222-X87,None,travel,organic,52474,MCH-240445,SKU-892375,manual review,0,0.08488202800286622,0,0.8242592555549122,,600.0,212,0,2.5916069850774233,0.8953450491341911,0.835667620364,0.5342219294606974,0.2386230689235903,8418391095
CUST-008575,2023-05-05,52.0,21186.13630788578,-15345.19915553453,,24.992337625513965,72.00713090836418,9.805577292461926,617.9894206855811,,south,mobile,android,M239-C14,basic,travel,referral,43478,MCH-678916,SKU-442332,manual review,1,0.7317158427640686,0,0.9040369731466706,1649.2764286547326,600.0,187,0,-1.125200551884754,-1.1435498030440796,-0.19714772866497657,-1.0316775813561854,-0.9983534138520603,4199249123
CUST-004830,2024-10-27,43.0,33392.113768407275,1342.6001824602445,31.0,18.0,125.01766229728031,20.893342674773642,751.1147762850003,Ahvaz,central,mobile,android,M897-B90,gold,health,referral,38496,MCH-851868,SKU-117432,coupon applied,0,0.10572772956245652,0,0.7050780316449321,2026.5770079042247,750.0,112,0,0.2815351297008118,0.6281304155927501,-1.1914524134107813,0.19114331635415785,-1.3046979895193678,8912804704
CUST-004878,2025-05-02,35.0,39661.31894701666,-4967.499370576461,,19.0,16.71097526612729,4.574302161531047,676.1024175081606,Yazd,east,branch,linux,M522-A97,basic,luxury,organic,11077,MCH-263003,SKU-925457,vip,0,0.26674963965213777,0,1.839197883218104,297.76125156516827,650.0,170,0,-1.6801656871809936,1.357032394185552,-0.26944956335298287,-0.07553067410101498,-1.0194864292822248,6289825223
CUST-006583,2021-05-02,35.0,45623.838348477024,-5000.0,,16.0,186.83468987435512,62.693096452131556,691.4548013996451,Ahvaz,west,web,None,M387-A36,silver,travel,ad,79333,MCH-394131,SKU-831186,verified,0,0.13703640482682386,0,0.7103053326897504,3036.7335633267553,650.0,248,205,-1.8512591020146305,-0.13762746007454882,-0.6319311557183057,0.6678706979219186,1.1082479606542164,1593280164
CUST-009958,2025-09-12,35.0,17922.833535576377,-3362.741548576365,27.0,,184.62470997424464,3.8366260201451543,697.4574886879587,Qazvin,None,web,ios,M306-Z97,basic,grocery,referral,69159,MCH-768418,SKU-389327,,0,0.09428550088825934,1,0.4116074727519516,,650.0,252,0,0.4679423304143158,0.8591100300204677,-0.4225378867472137,0.34851326269391,0.2756114893932875,7457867116
CUST-008601,2023-07-01,51.0,15000.0,-3216.437556256218,30.0,16.0,111.45801092508886,,689.2688519771198,Karaj,central,web,android,M508-X85,gold,None,None,67978,MCH-251610,SKU-652123,manual review,0,0.345214543968262,0,0.2869813064753033,1671.6226300357928,650.0,188,0,-0.016181106392927472,0.37221914376632204,-1.067886400548277,-0.002608966287437497,-0.08019573751446793,1467022751
CUST-002817,2021-01-02,66.0,21738.204483128688,47395.603808761145,29.0,21.0,85.0609374348982,22.20179842378596,520.0117237014022,,central,mobile,windows,M409-C55,basic,health,organic,64338,MCH-974062,SKU-919804,ok,0,0.11201933117544344,0,0.8757510582563038,1612.4322499354523,500.0,274,101,2.6014142152893283,0.7139232987004173,-0.4516290966691395,-0.8058023669150992,1.2258102527929589,1066055151
CUST-002111,2022-02-18,38.0,15000.0,6637.988489411663,33.0,,100.01687066392651,14.709847660154677,727.6754917309443,Tabriz,north,branch,windows,M291-Z43,basic,electronics,affiliate,18725,MCH-703335,SKU-958109,verified,0,0.29224229208674407,0,1.0418926888122675,,700.0,235,404,-1.6083044770910875,0.5887490598071067,-0.6363906185680948,0.032394582819735104,0.07226847392070515,1212586126
CUST-006396,2022-10-20,44.0,57584.125464525445,44163.83964305,15.0,20.0,68.58749514566502,12.171396317023158,751.9777020580805,Qom,None,mobile,None,M180-A59,basic,gaming,None,55454,MCH-733055,SKU-368359,suspicious pattern,0,0.06687436874342409,0,2.307860615700275,1430.7323266319095,750.0,279,205,1.578448007477162,-0.7254780789316685,0.48278601748564054,-1.850299111489306,1.270743991712603,7111490159
CUST-007533,2024-09-11,52.0,34136.08606378059,33464.05715665802,,19.0,60.35178060798274,7.172463246358383,675.0528363850553,Karaj,south,web,android,M538-X61,silver,automotive,organic,74433,MCH-423840,SKU-620990,vip,0,0.021283162078265583,0,1.317938832906274,1208.1279327963039,650.0,267,404,-1.5217284225948153,-0.3160470136742886,0.20836301408877628,-2.0534008940255153,-1.1395646573436364,6375751533
CUST-008768,2023-08-18,,52207.319787071756,15155.918531242849,10.0,33.46272870531947,42.15627506655839,6.421510974425783,655.9351326767352,Yazd,None,web,windows,M929-Z96,None,electronics,ad,66015,MCH-122785,SKU-856533,verified,1,0.7897057107558799,1,0.5214752919857066,1344.5345648945429,650.0,285,404,0.9863127865159538,0.4120162500771895,1.2054551398302833,0.15026073498603307,-0.8001864142794248,4739677948
CUST-003985,2021-01-21,53.0,38528.03189842046,-406.80126406466115,31.0,,57.79455686678675,4.415485609618793,752.8109897373246,,south,branch,android,M274-C12,silver,grocery,organic,33445,MCH-697985,SKU-100647,,0,0.345000725627476,0,0.710902418559932,,750.0,250,0,0.7142831157814168,-0.630001717106365,0.7518393865566765,-0.27876423560031044,-0.24954090714070862,5226799466
CUST-007594,2024-06-03,,49358.10178489808,6758.667663111809,21.0,,225.6229867829265,1.746080777989043,714.8316152248391,Arak,west,mobile,android,M629-Z94,basic,education,ad,47863,MCH-711718,SKU-878066,chargeback,0,0.21473787183911672,0,1.3112619693988194,,700.0,295,0,-0.7700188349820136,0.5507360017796847,1.6009233480342786,0.27903615731276454,-0.6038773443611607,3488223347
CUST-000093,2021-05-24,18.0,69802.31773175664,,33.0,15.0,43.14413709303724,15.615620779616894,810.7023271016542,Karaj,north,mobile,ios,M599-C79,basic,health,organic,89408,MCH-711628,SKU-152719,new device,0,0.23351439500056842,0,1.6854738420197217,633.6151926696588,800.0,276,0,-1.2572454075935897,-1.5481841475820974,0.8678401005283126,-0.08634318681053516,-0.19186906734273423,1373052004
CUST-009929,2022-09-12,28.0,31423.377864324255,-4666.928669941921,37.0,14.0,10.15574127138214,26.19514716374021,725.8327838764785,Arak,central,mobile,None,M309-Z35,basic,education,organic,12806,MCH-558894,SKU-152236,ok,0,0.2332031793010415,0,0.9675986177232181,131.5294928143847,700.0,170,0,0.48375989672371583,-0.42382911875427254,-0.9779404685759776,-0.5286606363467077,-0.7441786387828597,7583267932
CUST-003056,2022-11-02,41.0,16371.822105726811,10793.146924232022,27.0,21.0,23.02833756330536,1.8212283918666237,583.556730910613,Kerman,north,branch,android,M544-A61,basic,food,ad,96961,MCH-683410,SKU-854101,verified,0,0.12313604418425585,0,-0.2463683225502204,464.657015657264,550.0,155,0,-0.9816230443087094,-0.23856685239219488,1.1169755566820263,-0.6824187957583933,-0.3518569958509162,4312271821
CUST-001497,2022-06-29,48.0,26945.552006882597,19502.366522164146,25.0,16.0,101.88932471295449,2.4626591951584453,617.7095065837751,Karaj,south,mobile,android,M755-X69,silver,None,None,60719,MCH-876896,SKU-411928,suspicious pattern,0,0.2403961600479526,0,0.2606662528500483,1567.6754375094124,600.0,260,205,-0.3094799286519852,-0.399817180626178,1.8381980233865292,0.5148488598333986,-0.45114170362032724,1954627657
CUST-009032,2023-04-07,30.0,25354.584527631916,-5000.0,30.0,16.0,27.734173373945453,31.74103276441972,663.0454722646475,Qazvin,south,mobile,android,M501-X88,silver,electronics,ad,,MCH-703711,SKU-116716,new device,0,0.11935101285350067,0,0.5364309358388913,437.4899570007123,650.0,245,404,-0.17789898538736354,-2.8616061636117953,-0.04369940278433215,-0.44402969021358746,-1.4189104782969237,8153968243
CUST-002589,2025-04-20,43.0,,21897.772321734483,,,148.1964564095295,19.57926972112149,743.0474398306402,Kerman,west,mobile,android,M826-X27,silver,home,ad,24751,MCH-838339,SKU-648254,ok,0,0.3562957249708232,0,,,700.0,239,0,-1.3665101971200566,-0.6896734220731383,-0.07844169581479987,0.04560173293739704,0.9180771210733754,5979238868
CUST-009171,2022-08-02,31.0,15000.0,11396.564517634566,16.0,16.0,58.86509393036205,7.341133535409478,,Arak,north,branch,ios,M981-C66,gold,food,ad,56490,MCH-162781,SKU-943419,coupon applied,0,0.19037669180291966,0,0.16814406512768285,879.5678006581248,,165,0,0.9937550477583976,-0.7481385206020472,0.12344773335103382,0.5690456508523769,1.731001365387419,8575603444
CUST-004834,2023-12-19,50.0,65681.45261955466,3576.847177300415,21.0,22.0,27.944552651219595,1.8032869637450077,,Karaj,central,mobile,macos,M388-X23,basic,automotive,referral,70943,MCH-726329,SKU-866952,vip,0,0.09688777002092289,0,2.1005215327470657,675.0249337638401,,203,101,-0.23455748138439864,-0.6651214836718812,0.13876483839533107,-1.1729152915521757,1.047373699732222,8371289077
CUST-006865,2022-03-21,,18153.246990202908,-3668.924493302351,25.0,19.0,223.05495399361686,5.687374090143324,688.1505694213726,Tabriz,east,None,None,M303-C39,basic,home,ad,57642,MCH-183948,SKU-650286,high value,0,0.3236116614732466,0,0.7463450694591298,3896.21214526482,650.0,190,0,-0.8561090289179194,0.16858466158526217,0.45196337336674747,-1.5133674208095875,-1.3430794945616855,1529276338
CUST-008980,2022-11-10,58.0,20744.7795348413,,26.0,10.0,115.2671121756357,7.409315486010548,788.8618060480933,Shiraz,east,branch,ios,M581-X75,basic,health,unknown,33430,MCH-200850,SKU-589048,new device,0,0.14558631074615325,0,-0.22136178577966698,1081.4092969820033,750.0,167,0,-0.39627831441741634,-0.6954313932682863,-1.3537202813052982,-0.8198919419253617,-0.135411510152761,4284707042
CUST-008088,2022-08-10,33.0,63937.23794101635,5863.906248054051,25.0,16.0,96.66116090373146,,658.1828352385671,Arak,south,web,windows,M251-Z54,basic,automotive,None,77824,MCH-685193,SKU-708696,new device,0,0.3358354438075031,0,1.3836268499536062,1507.4375044628498,650.0,227,0,-1.5559170883167788,0.5058568133838153,-1.3233780215967201,-0.32453770054856135,-2.510740209835337,8251352223
CUST-003306,2023-04-26,31.0,,6802.650577874927,43.0,19.0,89.82563841879426,6.365048092560553,727.1422017370852,Rasht,None,web,android,M584-B45,basic,health,unknown,28557,MCH-622214,SKU-900781,late payment,0,0.19374697551843548,0,,1622.040191422024,700.0,232,404,0.9672878986890023,0.05432533341686085,-0.018133698228443528,-1.6340874563864536,0.8052378501363134,4580317907
CUST-003383,2023-10-14,57.0,42580.898828787285,-5000.0,28.0,15.0,,5.929881224627305,787.3052395792037,Rasht,None,web,android,M510-B72,basic,grocery,None,32787,MCH-899472,SKU-722238,manual review,0,0.15088665697052137,0,0.8176681874181988,,750.0,102,0,1.9425698246328433,0.6872730631023467,0.3256239002019538,0.5360205496389414,0.6670505019018554,2433459307
